dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.799256,5.250000,2.804141,0.935191,-0.156340,-0.498593,0.000000
0.020000,2.817927,5.250000,2.822811,0.931865,-0.166312,-0.498593,0.000000
0.020000,2.836529,5.250000,2.841413,0.928339,-0.176283,-0.498593,0.000000
0.020000,2.855058,5.250000,2.859943,0.924614,-0.186255,-0.498593,0.000000
0.020000,2.873511,5.250000,2.878396,0.920690,-0.196227,-0.498593,0.000000
0.020000,2.891885,5.250000,2.896770,0.916701,-0.199437,-0.160502,0.000000
0.020000,2.910179,5.250000,2.915064,0.912712,-0.199437,-0.000000,0.000000
0.020000,2.928394,5.250000,2.933278,0.908724,-0.199437,-0.000000,0.000000
0.020000,2.946528,5.250000,2.951413,0.904735,-0.199437,0.000000,0.000000
0.020000,2.964583,5.250000,2.969468,0.900746,-0.199437,-0.000000,0.000000
0.020000,2.982558,5.250000,2.987443,0.896757,-0.199437,0.000000,0.000000
0.020000,3.000453,5.250000,3.005338,0.892769,-0.199437,0.000000,0.000000
0.020000,3.018269,5.250000,3.023153,0.888780,-0.199437,-0.000000,0.000000
0.020000,3.036004,5.250000,3.040889,0.884791,-0.199437,0.000000,0.000000
0.020000,3.053660,5.250000,3.058545,0.880802,-0.199437,0.000000,0.000000
0.020000,3.071237,5.250000,3.076121,0.876814,-0.199437,0.000000,0.000000
0.020000,3.088733,5.250000,3.093618,0.872825,-0.199437,0.000000,0.000000
0.020000,3.106150,5.250000,3.111034,0.868836,-0.199437,0.000000,0.000000
0.020000,3.123486,5.250000,3.128371,0.864847,-0.199437,0.000000,0.000000
0.020000,3.140743,5.250000,3.145628,0.860859,-0.199437,-0.000000,0.000000
0.020000,3.157921,5.250000,3.162805,0.856870,-0.199437,0.000000,0.000000
0.020000,3.175018,5.250000,3.179903,0.852881,-0.199437,0.000000,0.000000
0.020000,3.192036,5.250000,3.196921,0.848892,-0.199437,-0.000000,0.000000
0.020000,3.208974,5.250000,3.213859,0.844904,-0.199437,0.000000,0.000000
0.020000,3.225832,5.250000,3.230717,0.840915,-0.199437,0.000000,0.000000
0.020000,3.242611,5.250000,3.247495,0.836926,-0.199437,0.000000,0.000000
0.020000,3.259309,5.250000,3.264194,0.832937,-0.199437,-0.000000,0.000000
0.020000,3.275928,5.250000,3.280813,0.828949,-0.199437,-0.000000,0.000000
0.020000,3.292467,5.250000,3.297352,0.824960,-0.199437,0.000000,0.000000
0.020000,3.308926,5.250000,3.313811,0.820971,-0.199437,-0.000000,0.000000
0.020000,3.325306,5.250000,3.330191,0.816982,-0.199437,0.000000,0.000000
0.020000,3.341606,5.250000,3.346490,0.812994,-0.199437,0.000000,0.000000
0.020000,3.357826,5.250000,3.362710,0.809005,-0.199437,-0.000000,0.000000
0.020000,3.373966,5.250000,3.378851,0.805016,-0.199437,0.000000,0.000000
0.020000,3.390026,5.250000,3.394911,0.801027,-0.199437,0.000000,0.000000
0.020000,3.406007,5.250000,3.410892,0.797039,-0.199437,-0.000000,0.000000
0.020000,3.421908,5.250000,3.426793,0.793050,-0.199437,0.000000,0.000000
0.020000,3.437729,5.250000,3.442614,0.789061,-0.199437,0.000000,0.000000
0.020000,3.453470,5.250000,3.458355,0.785072,-0.199437,0.000000,0.000000
0.020000,3.469132,5.250000,3.474017,0.781084,-0.199437,-0.000000,0.000000
0.020000,3.484714,5.250000,3.489598,0.777095,-0.199437,0.000000,0.000000
0.020000,3.500216,5.250000,3.505100,0.773106,-0.199437,0.000000,0.000000
0.020000,3.515638,5.250000,3.520523,0.769118,-0.199437,-0.000000,0.000000
0.020000,3.530980,5.250000,3.535865,0.765129,-0.199437,0.000000,0.000000
0.020000,3.546243,5.250000,3.551128,0.761140,-0.199437,0.000000,0.000000
0.020000,3.561426,5.250000,3.566311,0.757151,-0.199437,-0.000000,0.000000
0.020000,3.576529,5.250000,3.581414,0.753163,-0.199437,0.000000,0.000000
0.020000,3.591553,5.250000,3.596437,0.749174,-0.199437,0.000000,0.000000
0.020000,3.606496,5.250000,3.611381,0.745185,-0.199437,0.000000,0.000000
0.020000,3.621360,5.250000,3.626245,0.741196,-0.199437,-0.000000,0.000000
0.020000,3.636144,5.250000,3.641029,0.737208,-0.199437,0.000000,0.000000
0.020000,3.650848,5.250000,3.655733,0.733219,-0.199437,0.000000,0.000000
0.020000,3.665473,5.250000,3.670357,0.729230,-0.199437,-0.000000,0.000000
0.020000,3.680017,5.250000,3.684902,0.725241,-0.199437,0.000000,0.000000
0.020000,3.694482,5.250000,3.699367,0.721253,-0.199437,0.000000,0.000000
0.020000,3.708868,5.250000,3.713752,0.717264,-0.199437,0.000000,0.000000
0.020000,3.723173,5.250000,3.728058,0.713275,-0.199437,0.000000,0.000000
0.020000,3.737399,5.250000,3.742283,0.709286,-0.199437,0.000000,0.000000
0.020000,3.751544,5.250000,3.756429,0.705298,-0.199437,-0.000000,0.000000
0.020000,3.765610,5.250000,3.770495,0.701309,-0.199437,0.000000,0.000000
0.020000,3.779597,5.250000,3.784481,0.697320,-0.199437,-0.000000,0.000000
0.020000,3.793503,5.250000,3.798388,0.693331,-0.199437,0.000000,0.000000
0.020000,3.807330,5.250000,3.812215,0.689343,-0.199437,-0.000000,0.000000
0.020000,3.821077,5.250000,3.825962,0.685354,-0.199437,0.000000,0.000000
0.020000,3.834744,5.250000,3.839629,0.681365,-0.199437,0.000000,0.000000
0.020000,3.848332,5.250000,3.853216,0.677376,-0.199437,-0.000000,0.000000
0.020000,3.861839,5.250000,3.866724,0.673388,-0.199437,-0.000000,0.000000
