dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.726829,20.812906,18.030345,1.462638,-3.323358,0.486452,4.745999
0.020000,14.727723,20.784993,18.058272,1.396353,-3.314240,0.455889,4.742861
0.020000,14.728494,20.758400,18.084877,1.330239,-3.305706,0.426748,4.739898
0.020000,14.729154,20.733123,18.110162,1.264284,-3.297728,0.398887,4.737106
0.020000,14.729715,20.709160,18.134132,1.198478,-3.290282,0.372267,4.734479
0.020000,14.730188,20.686508,18.156788,1.132812,-3.283344,0.346929,4.732015
0.020000,14.730582,20.665167,18.178133,1.067274,-3.276895,0.322422,4.729710
0.020000,14.730908,20.645132,18.198171,1.001855,-3.270911,0.299222,4.727560
0.020000,14.731173,20.626403,18.216902,0.936548,-3.265378,0.276640,4.725562
0.020000,14.731386,20.608977,18.234328,0.871342,-3.260275,0.255160,4.723715
0.020000,14.731555,20.592854,18.250453,0.806231,-3.255589,0.234311,4.722014
0.020000,14.731686,20.578030,18.265277,0.741204,-3.251306,0.214148,4.720459
0.020000,14.731786,20.564505,18.278802,0.676256,-3.247412,0.194716,4.719046
0.020000,14.731860,20.552278,18.291030,0.611378,-3.243894,0.175895,4.717773
0.020000,14.731912,20.541347,18.301961,0.546563,-3.240745,0.157455,4.716640
0.020000,14.731948,20.531711,18.311597,0.481804,-3.237951,0.139689,4.715644
0.020000,14.731972,20.523369,18.319939,0.417094,-3.235508,0.122121,4.714785
0.020000,14.731986,20.516321,18.326988,0.352426,-3.233406,0.105108,4.714060
0.020000,14.731994,20.510565,18.332743,0.287793,-3.231641,0.088236,4.713470
0.020000,14.731998,20.506101,18.337207,0.223189,-3.230205,0.071808,4.713013
0.020000,14.732000,20.502929,18.340379,0.158607,-3.229097,0.055401,4.712688
0.020000,14.732000,20.501039,18.342269,0.094507,-3.205037,1.202999,4.712495
0.020000,14.732000,20.500206,18.343102,0.041639,-2.643357,28.084024,4.712410
0.020000,14.732000,20.500000,18.343308,0.010293,-1.567303,53.802700,4.712389
0.020000,14.732000,20.500000,18.343308,0.000000,-0.514668,52.631716,4.712389
